id_tiempo,fecha,año,mes
20140724,2014-07-24,2014,7
20140725,2014-07-25,2014,7
20140726,2014-07-26,2014,7
20140727,2014-07-27,2014,7
20140728,2014-07-28,2014,7
20140729,2014-07-29,2014,7
20140730,2014-07-30,2014,7
20140731,2014-07-31,2014,7
20140801,2014-08-01,2014,8
20140802,2014-08-02,2014,8
20140803,2014-08-03,2014,8
20140804,2014-08-04,2014,8
20140805,2014-08-05,2014,8
20140806,2014-08-06,2014,8
20140807,2014-08-07,2014,8
20140808,2014-08-08,2014,8
20140809,2014-08-09,2014,8
20140810,2014-08-10,2014,8
20140811,2014-08-11,2014,8
20140812,2014-08-12,2014,8
20140813,2014-08-13,2014,8
20140814,2014-08-14,2014,8
20140815,2014-08-15,2014,8
20140816,2014-08-16,2014,8
20140817,2014-08-17,2014,8
20140818,2014-08-18,2014,8
20140819,2014-08-19,2014,8
20140820,2014-08-20,2014,8
20140821,2014-08-21,2014,8
20140822,2014-08-22,2014,8
20140823,2014-08-23,2014,8
20140824,2014-08-24,2014,8
20140825,2014-08-25,2014,8
20140826,2014-08-26,2014,8
20140827,2014-08-27,2014,8
20140828,2014-08-28,2014,8
20140829,2014-08-29,2014,8
20140830,2014-08-30,2014,8
20140831,2014-08-31,2014,8
20140901,2014-09-01,2014,9
20140902,2014-09-02,2014,9
20140903,2014-09-03,2014,9
20140904,2014-09-04,2014,9
20140905,2014-09-05,2014,9
20140906,2014-09-06,2014,9
20140907,2014-09-07,2014,9
20140908,2014-09-08,2014,9
20140909,2014-09-09,2014,9
20140910,2014-09-10,2014,9
20140911,2014-09-11,2014,9
20140912,2014-09-12,2014,9
20140913,2014-09-13,2014,9
20140914,2014-09-14,2014,9
20140915,2014-09-15,2014,9
20140916,2014-09-16,2014,9
20140917,2014-09-17,2014,9
20140918,2014-09-18,2014,9
20140919,2014-09-19,2014,9
20140920,2014-09-20,2014,9
20140921,2014-09-21,2014,9
20140922,2014-09-22,2014,9
20140923,2014-09-23,2014,9
20140924,2014-09-24,2014,9
20140925,2014-09-25,2014,9
20140926,2014-09-26,2014,9
20140927,2014-09-27,2014,9
20140928,2014-09-28,2014,9
20140929,2014-09-29,2014,9
20140930,2014-09-30,2014,9
20141001,2014-10-01,2014,10
20141002,2014-10-02,2014,10
20141003,2014-10-03,2014,10
20141004,2014-10-04,2014,10
20141005,2014-10-05,2014,10
20141006,2014-10-06,2014,10
20141007,2014-10-07,2014,10
20141008,2014-10-08,2014,10
20141009,2014-10-09,2014,10
20141010,2014-10-10,2014,10
20141011,2014-10-11,2014,10
20141012,2014-10-12,2014,10
20141013,2014-10-13,2014,10
20141014,2014-10-14,2014,10
20141015,2014-10-15,2014,10
20141016,2014-10-16,2014,10
20141017,2014-10-17,2014,10
20141018,2014-10-18,2014,10
20141019,2014-10-19,2014,10
20141020,2014-10-20,2014,10
20141021,2014-10-21,2014,10
20141022,2014-10-22,2014,10
20141023,2014-10-23,2014,10
20141024,2014-10-24,2014,10
20141025,2014-10-25,2014,10
20141026,2014-10-26,2014,10
20141027,2014-10-27,2014,10
20141028,2014-10-28,2014,10
20141029,2014-10-29,2014,10
20141030,2014-10-30,2014,10
20141031,2014-10-31,2014,10
20141101,2014-11-01,2014,11
20141102,2014-11-02,2014,11
20141103,2014-11-03,2014,11
20141104,2014-11-04,2014,11
20141105,2014-11-05,2014,11
20141106,2014-11-06,2014,11
20141107,2014-11-07,2014,11
20141108,2014-11-08,2014,11
20141109,2014-11-09,2014,11
20141110,2014-11-10,2014,11
20141111,2014-11-11,2014,11
20141112,2014-11-12,2014,11
20141113,2014-11-13,2014,11
20141114,2014-11-14,2014,11
20141115,2014-11-15,2014,11
20141116,2014-11-16,2014,11
20141117,2014-11-17,2014,11
20141118,2014-11-18,2014,11
20141119,2014-11-19,2014,11
20141120,2014-11-20,2014,11
20141121,2014-11-21,2014,11
20141122,2014-11-22,2014,11
20141123,2014-11-23,2014,11
20141124,2014-11-24,2014,11
20141125,2014-11-25,2014,11
20141126,2014-11-26,2014,11
20141127,2014-11-27,2014,11
20141128,2014-11-28,2014,11
20141129,2014-11-29,2014,11
20141130,2014-11-30,2014,11
20141201,2014-12-01,2014,12
20141202,2014-12-02,2014,12
20141203,2014-12-03,2014,12
20141204,2014-12-04,2014,12
20141205,2014-12-05,2014,12
20141206,2014-12-06,2014,12
20141207,2014-12-07,2014,12
20141208,2014-12-08,2014,12
20141209,2014-12-09,2014,12
20141210,2014-12-10,2014,12
20141211,2014-12-11,2014,12
20141212,2014-12-12,2014,12
20141213,2014-12-13,2014,12
20141214,2014-12-14,2014,12
20141215,2014-12-15,2014,12
20141216,2014-12-16,2014,12
20141217,2014-12-17,2014,12
20141218,2014-12-18,2014,12
20141219,2014-12-19,2014,12
20141220,2014-12-20,2014,12
20141221,2014-12-21,2014,12
20141222,2014-12-22,2014,12
20141223,2014-12-23,2014,12
20141224,2014-12-24,2014,12
20141225,2014-12-25,2014,12
20141226,2014-12-26,2014,12
20141227,2014-12-27,2014,12
20141228,2014-12-28,2014,12
20141229,2014-12-29,2014,12
20141230,2014-12-30,2014,12
20141231,2014-12-31,2014,12
20150101,2015-01-01,2015,1
20150102,2015-01-02,2015,1
20150103,2015-01-03,2015,1
20150104,2015-01-04,2015,1
20150105,2015-01-05,2015,1
20150106,2015-01-06,2015,1
20150107,2015-01-07,2015,1
20150108,2015-01-08,2015,1
20150109,2015-01-09,2015,1
20150110,2015-01-10,2015,1
20150111,2015-01-11,2015,1
20150112,2015-01-12,2015,1
20150113,2015-01-13,2015,1
20150114,2015-01-14,2015,1
20150115,2015-01-15,2015,1
20150116,2015-01-16,2015,1
20150117,2015-01-17,2015,1
20150118,2015-01-18,2015,1
20150119,2015-01-19,2015,1
20150120,2015-01-20,2015,1
20150121,2015-01-21,2015,1
20150122,2015-01-22,2015,1
20150123,2015-01-23,2015,1
20150124,2015-01-24,2015,1
20150125,2015-01-25,2015,1
20150126,2015-01-26,2015,1
20150127,2015-01-27,2015,1
20150128,2015-01-28,2015,1
20150129,2015-01-29,2015,1
20150130,2015-01-30,2015,1
20150131,2015-01-31,2015,1
20150201,2015-02-01,2015,2
20150202,2015-02-02,2015,2
20150203,2015-02-03,2015,2
20150204,2015-02-04,2015,2
20150205,2015-02-05,2015,2
20150206,2015-02-06,2015,2
20150207,2015-02-07,2015,2
20150208,2015-02-08,2015,2
20150209,2015-02-09,2015,2
20150210,2015-02-10,2015,2
20150211,2015-02-11,2015,2
20150212,2015-02-12,2015,2
20150213,2015-02-13,2015,2
20150214,2015-02-14,2015,2
20150215,2015-02-15,2015,2
20150216,2015-02-16,2015,2
20150217,2015-02-17,2015,2
20150218,2015-02-18,2015,2
20150219,2015-02-19,2015,2
20150220,2015-02-20,2015,2
20150221,2015-02-21,2015,2
20150222,2015-02-22,2015,2
20150223,2015-02-23,2015,2
20150224,2015-02-24,2015,2
20150225,2015-02-25,2015,2
20150226,2015-02-26,2015,2
20150227,2015-02-27,2015,2
20150228,2015-02-28,2015,2
20150301,2015-03-01,2015,3
20150302,2015-03-02,2015,3
20150303,2015-03-03,2015,3
20150304,2015-03-04,2015,3
20150305,2015-03-05,2015,3
20150306,2015-03-06,2015,3
20150307,2015-03-07,2015,3
20150308,2015-03-08,2015,3
20150309,2015-03-09,2015,3
20150310,2015-03-10,2015,3
20150311,2015-03-11,2015,3
20150312,2015-03-12,2015,3
20150313,2015-03-13,2015,3
20150314,2015-03-14,2015,3
20150315,2015-03-15,2015,3
20150316,2015-03-16,2015,3
20150317,2015-03-17,2015,3
20150318,2015-03-18,2015,3
20150319,2015-03-19,2015,3
20150320,2015-03-20,2015,3
20150321,2015-03-21,2015,3
20150322,2015-03-22,2015,3
20150323,2015-03-23,2015,3
20150324,2015-03-24,2015,3
20150325,2015-03-25,2015,3
20150326,2015-03-26,2015,3
20150327,2015-03-27,2015,3
20150328,2015-03-28,2015,3
20150329,2015-03-29,2015,3
20150330,2015-03-30,2015,3
20150331,2015-03-31,2015,3
20150401,2015-04-01,2015,4
20150402,2015-04-02,2015,4
20150403,2015-04-03,2015,4
20150404,2015-04-04,2015,4
20150405,2015-04-05,2015,4
20150406,2015-04-06,2015,4
20150407,2015-04-07,2015,4
20150408,2015-04-08,2015,4
20150409,2015-04-09,2015,4
20150410,2015-04-10,2015,4
20150411,2015-04-11,2015,4
20150412,2015-04-12,2015,4
20150413,2015-04-13,2015,4
20150414,2015-04-14,2015,4
20150415,2015-04-15,2015,4
20150416,2015-04-16,2015,4
20150417,2015-04-17,2015,4
20150418,2015-04-18,2015,4
20150419,2015-04-19,2015,4
20150420,2015-04-20,2015,4
20150421,2015-04-21,2015,4
20150422,2015-04-22,2015,4
20150423,2015-04-23,2015,4
20150424,2015-04-24,2015,4
20150425,2015-04-25,2015,4
20150426,2015-04-26,2015,4
20150427,2015-04-27,2015,4
20150428,2015-04-28,2015,4
20150429,2015-04-29,2015,4
20150430,2015-04-30,2015,4
20150501,2015-05-01,2015,5
20150502,2015-05-02,2015,5
20150503,2015-05-03,2015,5
20150504,2015-05-04,2015,5
20150505,2015-05-05,2015,5
20150506,2015-05-06,2015,5
20150507,2015-05-07,2015,5
20150508,2015-05-08,2015,5
20150509,2015-05-09,2015,5
20150510,2015-05-10,2015,5
20150511,2015-05-11,2015,5
20150512,2015-05-12,2015,5
20150513,2015-05-13,2015,5
20150514,2015-05-14,2015,5
20150515,2015-05-15,2015,5
20150516,2015-05-16,2015,5
20150517,2015-05-17,2015,5
20150518,2015-05-18,2015,5
20150519,2015-05-19,2015,5
20150520,2015-05-20,2015,5
20150521,2015-05-21,2015,5
20150522,2015-05-22,2015,5
20150523,2015-05-23,2015,5
20150524,2015-05-24,2015,5
20150525,2015-05-25,2015,5
20150526,2015-05-26,2015,5
20150527,2015-05-27,2015,5
20150528,2015-05-28,2015,5
20150529,2015-05-29,2015,5
20150530,2015-05-30,2015,5
20150531,2015-05-31,2015,5
20150601,2015-06-01,2015,6
20150602,2015-06-02,2015,6
20150603,2015-06-03,2015,6
20150604,2015-06-04,2015,6
20150605,2015-06-05,2015,6
20150606,2015-06-06,2015,6
20150607,2015-06-07,2015,6
20150608,2015-06-08,2015,6
20150609,2015-06-09,2015,6
20150610,2015-06-10,2015,6
20150611,2015-06-11,2015,6
20150612,2015-06-12,2015,6
20150613,2015-06-13,2015,6
20150614,2015-06-14,2015,6
20150615,2015-06-15,2015,6
20150616,2015-06-16,2015,6
20150617,2015-06-17,2015,6
20150618,2015-06-18,2015,6
20150619,2015-06-19,2015,6
20150620,2015-06-20,2015,6
20150621,2015-06-21,2015,6
20150622,2015-06-22,2015,6
20150623,2015-06-23,2015,6
20150624,2015-06-24,2015,6
20150625,2015-06-25,2015,6
20150626,2015-06-26,2015,6
20150627,2015-06-27,2015,6
20150628,2015-06-28,2015,6
20150629,2015-06-29,2015,6
20150630,2015-06-30,2015,6
20150701,2015-07-01,2015,7
20150702,2015-07-02,2015,7
20150703,2015-07-03,2015,7
20150704,2015-07-04,2015,7
20150705,2015-07-05,2015,7
20150706,2015-07-06,2015,7
20150707,2015-07-07,2015,7
20150708,2015-07-08,2015,7
20150709,2015-07-09,2015,7
20150710,2015-07-10,2015,7
20150711,2015-07-11,2015,7
20150712,2015-07-12,2015,7
20150713,2015-07-13,2015,7
20150714,2015-07-14,2015,7
20150715,2015-07-15,2015,7
20150716,2015-07-16,2015,7
20150717,2015-07-17,2015,7
20150718,2015-07-18,2015,7
20150719,2015-07-19,2015,7
20150720,2015-07-20,2015,7
20150721,2015-07-21,2015,7
20150722,2015-07-22,2015,7
20150723,2015-07-23,2015,7
20150724,2015-07-24,2015,7
20150725,2015-07-25,2015,7
20150726,2015-07-26,2015,7
20150727,2015-07-27,2015,7
20150728,2015-07-28,2015,7
20150729,2015-07-29,2015,7
20150730,2015-07-30,2015,7
20150731,2015-07-31,2015,7
20150801,2015-08-01,2015,8
20150802,2015-08-02,2015,8
20150803,2015-08-03,2015,8
20150804,2015-08-04,2015,8
20150805,2015-08-05,2015,8
20150806,2015-08-06,2015,8
20150807,2015-08-07,2015,8
20150808,2015-08-08,2015,8
20150809,2015-08-09,2015,8
20150810,2015-08-10,2015,8
20150811,2015-08-11,2015,8
20150812,2015-08-12,2015,8
20150813,2015-08-13,2015,8
20150814,2015-08-14,2015,8
20150815,2015-08-15,2015,8
20150816,2015-08-16,2015,8
20150817,2015-08-17,2015,8
20150818,2015-08-18,2015,8
20150819,2015-08-19,2015,8
20150820,2015-08-20,2015,8
20150821,2015-08-21,2015,8
20150822,2015-08-22,2015,8
20150823,2015-08-23,2015,8
20150824,2015-08-24,2015,8
20150825,2015-08-25,2015,8
20150826,2015-08-26,2015,8
20150827,2015-08-27,2015,8
20150828,2015-08-28,2015,8
20150829,2015-08-29,2015,8
20150830,2015-08-30,2015,8
20150831,2015-08-31,2015,8
20150901,2015-09-01,2015,9
20150902,2015-09-02,2015,9
20150903,2015-09-03,2015,9
20150904,2015-09-04,2015,9
20150905,2015-09-05,2015,9
20150906,2015-09-06,2015,9
20150907,2015-09-07,2015,9
20150908,2015-09-08,2015,9
20150909,2015-09-09,2015,9
20150910,2015-09-10,2015,9
20150911,2015-09-11,2015,9
20150912,2015-09-12,2015,9
20150913,2015-09-13,2015,9
20150914,2015-09-14,2015,9
20150915,2015-09-15,2015,9
20150916,2015-09-16,2015,9
20150917,2015-09-17,2015,9
20150918,2015-09-18,2015,9
20150919,2015-09-19,2015,9
20150920,2015-09-20,2015,9
20150921,2015-09-21,2015,9
20150922,2015-09-22,2015,9
20150923,2015-09-23,2015,9
20150924,2015-09-24,2015,9
20150925,2015-09-25,2015,9
20150926,2015-09-26,2015,9
20150927,2015-09-27,2015,9
20150928,2015-09-28,2015,9
20150929,2015-09-29,2015,9
20150930,2015-09-30,2015,9
20151001,2015-10-01,2015,10
20151002,2015-10-02,2015,10
20151003,2015-10-03,2015,10
20151004,2015-10-04,2015,10
20151005,2015-10-05,2015,10
20151006,2015-10-06,2015,10
20151007,2015-10-07,2015,10
20151008,2015-10-08,2015,10
20151009,2015-10-09,2015,10
20151010,2015-10-10,2015,10
20151011,2015-10-11,2015,10
20151012,2015-10-12,2015,10
20151013,2015-10-13,2015,10
20151014,2015-10-14,2015,10
20151015,2015-10-15,2015,10
20151016,2015-10-16,2015,10
20151017,2015-10-17,2015,10
20151018,2015-10-18,2015,10
20151019,2015-10-19,2015,10
20151020,2015-10-20,2015,10
20151021,2015-10-21,2015,10
20151022,2015-10-22,2015,10
20151023,2015-10-23,2015,10
20151024,2015-10-24,2015,10
20151025,2015-10-25,2015,10
20151026,2015-10-26,2015,10
20151027,2015-10-27,2015,10
20151028,2015-10-28,2015,10
20151029,2015-10-29,2015,10
20151030,2015-10-30,2015,10
20151031,2015-10-31,2015,10
20151101,2015-11-01,2015,11
20151102,2015-11-02,2015,11
20151103,2015-11-03,2015,11
20151104,2015-11-04,2015,11
20151105,2015-11-05,2015,11
20151106,2015-11-06,2015,11
20151107,2015-11-07,2015,11
20151108,2015-11-08,2015,11
20151109,2015-11-09,2015,11
20151110,2015-11-10,2015,11
20151111,2015-11-11,2015,11
20151112,2015-11-12,2015,11
20151113,2015-11-13,2015,11
20151114,2015-11-14,2015,11
20151115,2015-11-15,2015,11
20151116,2015-11-16,2015,11
20151117,2015-11-17,2015,11
20151118,2015-11-18,2015,11
20151119,2015-11-19,2015,11
20151120,2015-11-20,2015,11
20151121,2015-11-21,2015,11
20151122,2015-11-22,2015,11
20151123,2015-11-23,2015,11
20151124,2015-11-24,2015,11
20151125,2015-11-25,2015,11
20151126,2015-11-26,2015,11
20151127,2015-11-27,2015,11
20151128,2015-11-28,2015,11
20151129,2015-11-29,2015,11
20151130,2015-11-30,2015,11
20151201,2015-12-01,2015,12
20151202,2015-12-02,2015,12
20151203,2015-12-03,2015,12
20151204,2015-12-04,2015,12
20151205,2015-12-05,2015,12
20151206,2015-12-06,2015,12
20151207,2015-12-07,2015,12
20151208,2015-12-08,2015,12
20151209,2015-12-09,2015,12
20151210,2015-12-10,2015,12
20151211,2015-12-11,2015,12
20151212,2015-12-12,2015,12
20151213,2015-12-13,2015,12
20151214,2015-12-14,2015,12
20151215,2015-12-15,2015,12
20151216,2015-12-16,2015,12
20151217,2015-12-17,2015,12
20151218,2015-12-18,2015,12
20151219,2015-12-19,2015,12
20151220,2015-12-20,2015,12
20151221,2015-12-21,2015,12
20151222,2015-12-22,2015,12
20151223,2015-12-23,2015,12
20151224,2015-12-24,2015,12
20151225,2015-12-25,2015,12
20151226,2015-12-26,2015,12
20151227,2015-12-27,2015,12
20151228,2015-12-28,2015,12
20151229,2015-12-29,2015,12
20151230,2015-12-30,2015,12
20151231,2015-12-31,2015,12
20160101,2016-01-01,2016,1
20160102,2016-01-02,2016,1
20160103,2016-01-03,2016,1
20160104,2016-01-04,2016,1
20160105,2016-01-05,2016,1
20160106,2016-01-06,2016,1
20160107,2016-01-07,2016,1
20160108,2016-01-08,2016,1
20160109,2016-01-09,2016,1
20160110,2016-01-10,2016,1
20160111,2016-01-11,2016,1
20160112,2016-01-12,2016,1
20160113,2016-01-13,2016,1
20160114,2016-01-14,2016,1
20160115,2016-01-15,2016,1
20160116,2016-01-16,2016,1
20160117,2016-01-17,2016,1
20160118,2016-01-18,2016,1
20160119,2016-01-19,2016,1
20160120,2016-01-20,2016,1
20160121,2016-01-21,2016,1
20160122,2016-01-22,2016,1
20160123,2016-01-23,2016,1
20160124,2016-01-24,2016,1
20160125,2016-01-25,2016,1
20160126,2016-01-26,2016,1
20160127,2016-01-27,2016,1
20160128,2016-01-28,2016,1
20160129,2016-01-29,2016,1
20160130,2016-01-30,2016,1
20160131,2016-01-31,2016,1
20160201,2016-02-01,2016,2
20160202,2016-02-02,2016,2
20160203,2016-02-03,2016,2
20160204,2016-02-04,2016,2
20160205,2016-02-05,2016,2
20160206,2016-02-06,2016,2
20160207,2016-02-07,2016,2
20160208,2016-02-08,2016,2
20160209,2016-02-09,2016,2
20160210,2016-02-10,2016,2
20160211,2016-02-11,2016,2
20160212,2016-02-12,2016,2
20160213,2016-02-13,2016,2
20160214,2016-02-14,2016,2
20160215,2016-02-15,2016,2
20160216,2016-02-16,2016,2
20160217,2016-02-17,2016,2
20160218,2016-02-18,2016,2
20160219,2016-02-19,2016,2
20160220,2016-02-20,2016,2
20160221,2016-02-21,2016,2
20160222,2016-02-22,2016,2
20160223,2016-02-23,2016,2
20160224,2016-02-24,2016,2
20160225,2016-02-25,2016,2
20160226,2016-02-26,2016,2
20160227,2016-02-27,2016,2
20160228,2016-02-28,2016,2
20160229,2016-02-29,2016,2
20160301,2016-03-01,2016,3
20160302,2016-03-02,2016,3
20160303,2016-03-03,2016,3
20160304,2016-03-04,2016,3
20160305,2016-03-05,2016,3
20160306,2016-03-06,2016,3
20160307,2016-03-07,2016,3
20160308,2016-03-08,2016,3
20160309,2016-03-09,2016,3
20160310,2016-03-10,2016,3
20160311,2016-03-11,2016,3
20160312,2016-03-12,2016,3
20160313,2016-03-13,2016,3
20160314,2016-03-14,2016,3
20160315,2016-03-15,2016,3
20160316,2016-03-16,2016,3
20160317,2016-03-17,2016,3
20160318,2016-03-18,2016,3
20160319,2016-03-19,2016,3
20160320,2016-03-20,2016,3
20160321,2016-03-21,2016,3
20160322,2016-03-22,2016,3
20160323,2016-03-23,2016,3
20160324,2016-03-24,2016,3
20160325,2016-03-25,2016,3
20160326,2016-03-26,2016,3
20160327,2016-03-27,2016,3
20160328,2016-03-28,2016,3
20160329,2016-03-29,2016,3
20160330,2016-03-30,2016,3
20160331,2016-03-31,2016,3
20160401,2016-04-01,2016,4
20160402,2016-04-02,2016,4
20160403,2016-04-03,2016,4
20160404,2016-04-04,2016,4
20160405,2016-04-05,2016,4
20160406,2016-04-06,2016,4
20160407,2016-04-07,2016,4
20160408,2016-04-08,2016,4
20160409,2016-04-09,2016,4
20160410,2016-04-10,2016,4
20160411,2016-04-11,2016,4
20160412,2016-04-12,2016,4
20160413,2016-04-13,2016,4
20160414,2016-04-14,2016,4
20160415,2016-04-15,2016,4
20160416,2016-04-16,2016,4
20160417,2016-04-17,2016,4
20160418,2016-04-18,2016,4
20160419,2016-04-19,2016,4
20160420,2016-04-20,2016,4
20160421,2016-04-21,2016,4
20160422,2016-04-22,2016,4
20160423,2016-04-23,2016,4
20160424,2016-04-24,2016,4
20160425,2016-04-25,2016,4
20160426,2016-04-26,2016,4
20160427,2016-04-27,2016,4
20160428,2016-04-28,2016,4
20160429,2016-04-29,2016,4
20160430,2016-04-30,2016,4
20160501,2016-05-01,2016,5
20160502,2016-05-02,2016,5
20160503,2016-05-03,2016,5
20160504,2016-05-04,2016,5
20160505,2016-05-05,2016,5
20160506,2016-05-06,2016,5
20160507,2016-05-07,2016,5
20160508,2016-05-08,2016,5
20160509,2016-05-09,2016,5
20160510,2016-05-10,2016,5
20160511,2016-05-11,2016,5
20160512,2016-05-12,2016,5
20160513,2016-05-13,2016,5
20160514,2016-05-14,2016,5
20160515,2016-05-15,2016,5
20160516,2016-05-16,2016,5
20160517,2016-05-17,2016,5
20160518,2016-05-18,2016,5
20160519,2016-05-19,2016,5
20160520,2016-05-20,2016,5
20160521,2016-05-21,2016,5
20160522,2016-05-22,2016,5
20160523,2016-05-23,2016,5
20160524,2016-05-24,2016,5
20160525,2016-05-25,2016,5
20160526,2016-05-26,2016,5
20160527,2016-05-27,2016,5
20160528,2016-05-28,2016,5
20160529,2016-05-29,2016,5
20160530,2016-05-30,2016,5
20160531,2016-05-31,2016,5
20160601,2016-06-01,2016,6
20160602,2016-06-02,2016,6
20160603,2016-06-03,2016,6
20160604,2016-06-04,2016,6
20160605,2016-06-05,2016,6
20160606,2016-06-06,2016,6
20160607,2016-06-07,2016,6
20160608,2016-06-08,2016,6
20160609,2016-06-09,2016,6
20160610,2016-06-10,2016,6
20160611,2016-06-11,2016,6
20160612,2016-06-12,2016,6
20160613,2016-06-13,2016,6
20160614,2016-06-14,2016,6
20160615,2016-06-15,2016,6
20160616,2016-06-16,2016,6
20160617,2016-06-17,2016,6
20160618,2016-06-18,2016,6
20160619,2016-06-19,2016,6
20160620,2016-06-20,2016,6
20160621,2016-06-21,2016,6
20160622,2016-06-22,2016,6
20160623,2016-06-23,2016,6
20160624,2016-06-24,2016,6
20160625,2016-06-25,2016,6
20160626,2016-06-26,2016,6
20160627,2016-06-27,2016,6
20160628,2016-06-28,2016,6
20160629,2016-06-29,2016,6
20160630,2016-06-30,2016,6
20160701,2016-07-01,2016,7
20160702,2016-07-02,2016,7
20160703,2016-07-03,2016,7
20160704,2016-07-04,2016,7
20160705,2016-07-05,2016,7
20160706,2016-07-06,2016,7
20160707,2016-07-07,2016,7
20160708,2016-07-08,2016,7
20160709,2016-07-09,2016,7
20160710,2016-07-10,2016,7
20160711,2016-07-11,2016,7
20160712,2016-07-12,2016,7
20160713,2016-07-13,2016,7
20160714,2016-07-14,2016,7
20160715,2016-07-15,2016,7
20160716,2016-07-16,2016,7
20160717,2016-07-17,2016,7
20160718,2016-07-18,2016,7
20160719,2016-07-19,2016,7
20160720,2016-07-20,2016,7
20160721,2016-07-21,2016,7
20160722,2016-07-22,2016,7
20160723,2016-07-23,2016,7
20160724,2016-07-24,2016,7
20160725,2016-07-25,2016,7
20160726,2016-07-26,2016,7
20160727,2016-07-27,2016,7
20160728,2016-07-28,2016,7
20160729,2016-07-29,2016,7
20160730,2016-07-30,2016,7
20160731,2016-07-31,2016,7
20160801,2016-08-01,2016,8
20160802,2016-08-02,2016,8
20160803,2016-08-03,2016,8
20160804,2016-08-04,2016,8
20160805,2016-08-05,2016,8
20160806,2016-08-06,2016,8
20160807,2016-08-07,2016,8
20160808,2016-08-08,2016,8
20160809,2016-08-09,2016,8
20160810,2016-08-10,2016,8
20160811,2016-08-11,2016,8
20160812,2016-08-12,2016,8
20160813,2016-08-13,2016,8
20160814,2016-08-14,2016,8
20160815,2016-08-15,2016,8
20160816,2016-08-16,2016,8
20160817,2016-08-17,2016,8
20160818,2016-08-18,2016,8
20160819,2016-08-19,2016,8
20160820,2016-08-20,2016,8
20160821,2016-08-21,2016,8
20160822,2016-08-22,2016,8
20160823,2016-08-23,2016,8
20160824,2016-08-24,2016,8
20160825,2016-08-25,2016,8
20160826,2016-08-26,2016,8
20160827,2016-08-27,2016,8
20160828,2016-08-28,2016,8
20160829,2016-08-29,2016,8
20160830,2016-08-30,2016,8
20160831,2016-08-31,2016,8
20160901,2016-09-01,2016,9
20160902,2016-09-02,2016,9
20160903,2016-09-03,2016,9
20160904,2016-09-04,2016,9
20160905,2016-09-05,2016,9
20160906,2016-09-06,2016,9
20160907,2016-09-07,2016,9
20160908,2016-09-08,2016,9
20160909,2016-09-09,2016,9
20160910,2016-09-10,2016,9
20160911,2016-09-11,2016,9
20160912,2016-09-12,2016,9
20160913,2016-09-13,2016,9
20160914,2016-09-14,2016,9
20160915,2016-09-15,2016,9
20160916,2016-09-16,2016,9
20160917,2016-09-17,2016,9
20160918,2016-09-18,2016,9
20160919,2016-09-19,2016,9
20160920,2016-09-20,2016,9
20160921,2016-09-21,2016,9
20160922,2016-09-22,2016,9
20160923,2016-09-23,2016,9
20160924,2016-09-24,2016,9
20160925,2016-09-25,2016,9
20160926,2016-09-26,2016,9
20160927,2016-09-27,2016,9
20160928,2016-09-28,2016,9
20160929,2016-09-29,2016,9
20160930,2016-09-30,2016,9
20161001,2016-10-01,2016,10
20161002,2016-10-02,2016,10
20161003,2016-10-03,2016,10
20161004,2016-10-04,2016,10
20161005,2016-10-05,2016,10
20161006,2016-10-06,2016,10
20161007,2016-10-07,2016,10
20161008,2016-10-08,2016,10
20161009,2016-10-09,2016,10
20161010,2016-10-10,2016,10
20161011,2016-10-11,2016,10
20161012,2016-10-12,2016,10
20161013,2016-10-13,2016,10
20161014,2016-10-14,2016,10
20161015,2016-10-15,2016,10
20161016,2016-10-16,2016,10
20161017,2016-10-17,2016,10
20161018,2016-10-18,2016,10
20161019,2016-10-19,2016,10
20161020,2016-10-20,2016,10
20161021,2016-10-21,2016,10
20161022,2016-10-22,2016,10
20161023,2016-10-23,2016,10
20161024,2016-10-24,2016,10
20161025,2016-10-25,2016,10
20161026,2016-10-26,2016,10
20161027,2016-10-27,2016,10
20161028,2016-10-28,2016,10
20161029,2016-10-29,2016,10
20161030,2016-10-30,2016,10
20161031,2016-10-31,2016,10
20161101,2016-11-01,2016,11
20161102,2016-11-02,2016,11
20161103,2016-11-03,2016,11
20161104,2016-11-04,2016,11
20161105,2016-11-05,2016,11
20161106,2016-11-06,2016,11
20161107,2016-11-07,2016,11
20161108,2016-11-08,2016,11
20161109,2016-11-09,2016,11
20161110,2016-11-10,2016,11
20161111,2016-11-11,2016,11
20161112,2016-11-12,2016,11
20161113,2016-11-13,2016,11
20161114,2016-11-14,2016,11
20161115,2016-11-15,2016,11
20161116,2016-11-16,2016,11
20161117,2016-11-17,2016,11
20161118,2016-11-18,2016,11
20161119,2016-11-19,2016,11
20161120,2016-11-20,2016,11
20161121,2016-11-21,2016,11
20161122,2016-11-22,2016,11
20161123,2016-11-23,2016,11
20161124,2016-11-24,2016,11
20161125,2016-11-25,2016,11
20161126,2016-11-26,2016,11
20161127,2016-11-27,2016,11
20161128,2016-11-28,2016,11
20161129,2016-11-29,2016,11
20161130,2016-11-30,2016,11
20161201,2016-12-01,2016,12
20161202,2016-12-02,2016,12
20161203,2016-12-03,2016,12
20161204,2016-12-04,2016,12
20161205,2016-12-05,2016,12
20161206,2016-12-06,2016,12
20161207,2016-12-07,2016,12
20161208,2016-12-08,2016,12
20161209,2016-12-09,2016,12
20161210,2016-12-10,2016,12
20161211,2016-12-11,2016,12
20161212,2016-12-12,2016,12
20161213,2016-12-13,2016,12
